Index,Time,(bmi088_test)->gyro[0]
88,0.176515,0
89,0.178215,0.00213052891
90,0.180569,0.00532632228
91,0.182268,0.00426105782
92,0.184622,0.00852211565
93,0.186328,0.00426105782
94,0.188231,0.00319579337
95,0.190278,0.00106526446
96,0.192632,0.00319579337
97,0.194330,0.0138484379
98,0.196689,0.00852211565
99,0.198391,-0.00106526446
100,0.200744,0.00106526446
101,0.202442,0.00213052891
102,0.204547,0.00213052891
103,0.206376,0.00213052891
104,0.208730,0.00852211565
105,0.210431,0.00852211565
106,0.212785,0.00532632228
107,0.214484,0.00319579337
108,0.216187,0.00213052891
109,0.218541,0.00852211565
110,0.220641,0.00852211565
111,0.222464,0.00852211565
112,0.224163,0.00319579337
113,0.226521,0.00106526446
114,0.228578,0.00319579337
115,0.230277,0.00213052891
116,0.232631,0.00213052891
117,0.234557,0.00745685119
118,0.236563,0.0106526446
119,0.238269,0.00639158674
120,0.240622,0.00319579337
121,0.242321,0.00532632228
122,0.244674,0.00319579337
123,0.246382,0.00213052891
124,0.248735,0.00639158674
125,0.250602,0.0095873801
126,0.252613,0.00745685119
127,0.254317,0.00426105782
128,0.256675,0.00639158674
129,0.258376,0.011717909
130,0.260730,0.0095873801
131,0.262429,0.00319579337
132,0.264783,-0.00213052891
133,0.266865,0.00319579337
134,0.268665,0.00426105782
135,0.270367,0.00745685119
136,0.272720,0.011717909
137,0.274419,0.0095873801
138,0.276778,0.00106526446
139,0.278477,-0.00106526446
140,0.280178,0
141,0.282249,-0.00106526446
142,0.284713,0.00319579337
143,0.286418,0.00319579337
144,0.288771,0.00319579337
145,0.290470,0.00426105782
146,0.292171,0
147,0.294526,0.00106526446
148,0.296460,0.00426105782
149,0.298457,0.00319579337
150,0.300526,0.00852211565
151,0.302226,0.00745685119
152,0.304580,0.00426105782
153,0.306283,0.00213052891
154,0.308637,0.00639158674
155,0.310374,0.0095873801
156,0.312436,0.0106526446
157,0.314239,0.00106526446
158,0.316598,0.00745685119
159,0.318298,0.0106526446
160,0.320651,0.00106526446
161,0.322352,-0.00213052891
162,0.324705,0.00319579337
163,0.326410,0.00213052891
164,0.328511,0.00213052891
165,0.330321,0.0106526446
166,0.332672,0.011717909
167,0.334374,0.00532632228
168,0.336733,0
169,0.338431,0.00319579337
170,0.340785,0.00532632228
171,0.342715,0.00426105782
172,0.344691,0
173,0.346401,0.00213052891
174,0.348754,0.00745685119
175,0.350454,0.00532632228
176,0.352808,0.00319579337
177,0.354508,0.00532632228
178,0.356212,0.011717909
179,0.358760,0.00852211565
180,0.360771,0
181,0.362473,0
182,0.364174,0.00319579337
183,0.366534,0.00319579337
184,0.368233,0.00745685119
185,0.370586,0.00426105782
186,0.372649,0.00426105782
187,0.374754,0.00532632228
188,0.376550,0.00532632228
189,0.378248,0.00639158674
190,0.380602,0.00532632228
191,0.382304,0.00106526446
192,0.384658,0.00213052891
193,0.386362,0.00852211565
194,0.388715,0.00532632228
195,0.390827,0.00745685119
196,0.392634,0.00213052891
197,0.394334,0
198,0.396693,0.00745685119
199,0.398393,0.00745685119
200,0.400746,0
201,0.402447,0.00319579337
202,0.404145,0.0106526446
203,0.406259,0.00745685119
204,0.408740,-0.00106526446
205,0.410439,0.011717909
206,0.412792,0.0106526446
207,0.414494,0.00319579337
208,0.416197,0
209,0.418551,-0.00106526446
210,0.420535,0.00319579337
211,0.422547,0.00852211565
212,0.424252,0.00639158674
213,0.426611,0.00639158674
214,0.428309,0
215,0.430664,-0.00106526446
216,0.432365,0
217,0.434396,0.00532632228
218,0.436330,0.00426105782
219,0.438305,0.00426105782
220,0.440663,0.00532632228
221,0.442363,0.0095873801
222,0.444717,0.00852211565
223,0.446422,0.00426105782
224,0.448776,0.00319579337
225,0.450512,0.00319579337
226,0.452602,0.00213052891
227,0.454403,0.00532632228
228,0.456761,0.00639158674
229,0.458460,0.00852211565
230,0.460160,0.00852211565
231,0.462516,0.00426105782
232,0.464214,-0.00106526446
233,0.466572,0
234,0.468673,0.00532632228
235,0.470491,0.0106526446
236,0.472192,0.00745685119
237,0.474545,0.00852211565
238,0.476248,0.00852211565
239,0.478603,0.00639158674
240,0.480302,0.00532632228
241,0.482691,0.00319579337
242,0.484767,0.00745685119
243,0.486580,0.0095873801
244,0.488278,0.00532632228
245,0.490631,0.00532632228
246,0.492332,0.0106526446
247,0.494685,0.00532632228
248,0.496741,0.00106526446
249,0.498697,0.00319579337
250,0.500673,0.00532632228
251,0.502379,0.0095873801
252,0.504732,0.0095873801
253,0.506436,0.00745685119
254,0.508789,0.00852211565
255,0.510492,0.00319579337
256,0.512190,-0.00213052891
257,0.514268,0.00852211565
258,0.516744,0.00639158674
259,0.518443,0.00319579337
260,0.520144,0
261,0.522498,0.00532632228
262,0.524196,0.0095873801
263,0.526556,0.00426105782
264,0.528255,0.00213052891
265,0.530367,0.00426105782
266,0.532177,0.00745685119
267,0.534532,0.00426105782
268,0.536235,0.00319579337
269,0.538589,0.00319579337
270,0.540287,0.00319579337
271,0.542642,0.00106526446
272,0.544756,0.00106526446
273,0.546573,0.00213052891
274,0.548271,0.00106526446
275,0.550627,0.00213052891
276,0.552325,0.00852211565
277,0.554679,0.00745685119
278,0.556384,0.00745685119
279,0.558968,0.00426105782
280,0.560981,0.00426105782
281,0.562326,0.0095873801
282,0.564683,0.00532632228
283,0.566388,0.00532632228
284,0.568742,0.00639158674
285,0.570443,0.00639158674
286,0.572796,0.00106526446
287,0.574722,0.00213052891
288,0.576728,0.00639158674
289,0.578430,0.00532632228
290,0.580783,-0.00106526446
291,0.582485,-0.00426105782
292,0.584184,0.00213052891
293,0.586543,0.00745685119
294,0.588241,0.00639158674
295,0.590976,0.00106526446
296,0.592146,0.00106526446
297,0.594500,0.00319579337
298,0.596204,0.00106526446
299,0.598558,0.00106526446
300,0.600257,0
301,0.602610,0.00532632228
302,0.604311,0.00745685119
303,0.606434,0.00745685119
304,0.608241,0.00745685119
305,0.610594,0.0095873801
306,0.612293,0.00745685119
307,0.614648,0.00106526446
308,0.616354,0.00106526446
309,0.618707,-0.00213052891
310,0.620406,0.00106526446
311,0.622509,0.00852211565
312,0.624344,0.00745685119
313,0.626700,0.00745685119
314,0.628401,0.00639158674
315,0.630756,-0.00213052891
316,0.632454,-0.00532632228
317,0.634509,0.00639158674
318,0.636466,0.0106526446
319,0.638442,0.00745685119
320,0.640800,0.00852211565
321,0.642501,0.00426105782
322,0.644199,0
323,0.646559,0.00319579337
324,0.648257,0.00426105782
325,0.650611,0.00745685119
326,0.652518,0.00213052891
327,0.654554,0.00319579337
328,0.656261,0.00319579337
329,0.658615,0.00319579337
330,0.660313,0.00106526446
331,0.662668,0.00852211565
332,0.664368,0.00745685119
333,0.666762,0.00213052891
334,0.668835,0.00852211565
335,0.670629,0.00426105782
336,0.672327,0.00213052891
337,0.674681,0
338,0.676387,0.00319579337
339,0.678742,0.00213052891
340,0.680440,0.00532632228
341,0.682141,0.00745685119
342,0.684898,0.00639158674
343,0.686723,0.00532632228
344,0.688423,0.00426105782
345,0.690777,0.00426105782
346,0.692475,0.00745685119
347,0.694177,0.0095873801
348,0.696536,0.0095873801
349,0.698465,0.00745685119
350,0.700457,0.00106526446
351,0.702518,0.00319579337
352,0.704217,0.00639158674
353,0.706576,0.00639158674
354,0.708274,0.00639158674
355,0.710629,0.00319579337
356,0.712330,0.00426105782
357,0.714254,0.00213052891
358,0.716247,-0.00426105782
359,0.718602,0.00639158674
360,0.720301,0.00639158674
361,0.722654,0.00106526446
362,0.724355,0.00213052891
363,0.726715,0.00745685119
364,0.728660,0.00426105782
365,0.730630,0.00213052891
366,0.732332,0.00532632228
367,0.734687,0.00745685119
368,0.736393,0.00639158674
369,0.738746,0.00106526446
370,0.740444,0.00106526446
371,0.742799,0
372,0.744886,0.00213052891
373,0.746686,0.00426105782
374,0.748387,0.00639158674
375,0.750742,0.00532632228
376,0.752440,0.00532632228
377,0.754793,0.00319579337
378,0.756499,0
379,0.758199,0.00426105782
380,0.760308,0.0138484379
381,0.762767,0.00106526446
382,0.764466,-0.00213052891
383,0.766173,0.00106526446
384,0.768526,0.00532632228
385,0.770225,0.0106526446
386,0.772578,0.0095873801
387,0.774562,0.00106526446
388,0.776616,0.00532632228
389,0.778640,0.00532632228
390,0.780338,0.00106526446
391,0.782693,0.00106526446
392,0.784394,0.00106526446
393,0.786753,0.00213052891
394,0.788451,0.00745685119
395,0.790551,0.0095873801
396,0.792345,0.00532632228
397,0.794698,0.00532632228
398,0.796404,-0.00106526446
399,0.798759,0.00426105782
400,0.800458,0.00532632228
401,0.802158,0
402,0.804714,0.00106526446
403,0.806733,0.00532632228
404,0.808438,0.00639158674
405,0.810791,-0.00106526446
406,0.812490,0
407,0.814191,0.00852211565
408,0.816550,0.00852211565
409,0.818248,0.00639158674
410,0.820169,0.00213052891
411,0.822189,0.00213052891
412,0.824543,0.00426105782
413,0.826249,0
414,0.828602,0.00213052891
415,0.830302,0.00639158674
416,0.832656,0.0106526446
417,0.834602,0.00213052891
418,0.836576,0
419,0.838282,0
420,0.840354,0.00852211565
421,0.842706,0.0106526446
422,0.844406,0.00745685119
423,0.846767,0.00319579337
424,0.848465,0.00213052891
425,0.850378,0.00213052891
426,0.852399,0.00745685119
427,0.854758,0.00426105782
428,0.856461,0.00426105782
429,0.858160,0.00532632228
430,0.860513,0
431,0.862216,0
432,0.864569,0.00639158674
433,0.866668,0.00745685119
434,0.868493,0.00532632228
435,0.870192,0.00745685119
436,0.872546,0.00532632228
437,0.874247,0.00106526446
438,0.876605,0.00639158674
439,0.878305,0.0106526446
440,0.880659,0
441,0.882747,0.00213052891
442,0.884551,0.00532632228
443,0.886258,0.0095873801
444,0.888612,0.00319579337
445,0.890310,0.00213052891
446,0.892664,0.00745685119
447,0.894366,0.00319579337
448,0.897007,0.00639158674
449,0.899026,0.00639158674
450,0.900402,0.0095873801
451,0.902459,0.00639158674
452,0.904159,0.00106526446
453,0.906518,-0.00106526446
454,0.908216,0.00106526446
455,0.910571,0.00319579337
456,0.912270,0.00639158674
457,0.914368,0.00745685119
458,0.916181,0.00532632228
459,0.918535,0.00213052891
460,0.920234,-0.00319579337
461,0.922587,0.00106526446
462,0.924286,0.0127831735
463,0.926646,0.00532632228
464,0.928534,0.00213052891
465,0.930575,0.00639158674
466,0.932277,0.00745685119
467,0.934632,0.00213052891
468,0.936335,-0.00213052891
469,0.938689,0.00639158674
470,0.940389,0.00745685119
471,0.942744,0.00639158674
472,0.944826,0.00745685119
473,0.946624,0.00745685119
474,0.948322,0.00213052891
475,0.950677,-0.00106526446
476,0.952377,0.00213052891
477,0.954731,0.011717909
478,0.956434,0.0159789659
479,0.958789,0.00639158674
480,0.960903,0
481,0.963066,0.00639158674
482,0.964765,0.00745685119
483,0.966472,0.00852211565
484,0.968170,0.00639158674
485,0.970524,0.00532632228
486,0.972222,0.00745685119
487,0.974772,0.00639158674
488,0.976808,0.0095873801
489,0.978513,0.00532632228
490,0.980211,-0.00106526446
491,0.982567,0.00213052891
492,0.984265,0.00426105782
493,0.986624,0.00106526446
494,0.988324,0.00426105782
495,0.990884,0.00426105782
496,0.992870,0.00745685119
497,0.994572,0.00426105782
498,0.996276,0.00106526446
499,0.998631,0.00639158674
500,1.000331,0.00426105782
501,1.002685,0.00213052891
502,1.004383,0.00532632228
503,1.006485,0.00426105782
504,1.008301,0.00319579337
505,1.010654,0.00106526446
506,1.012355,0.00426105782
507,1.014710,0.00532632228
508,1.016413,0.00532632228
509,1.018767,0.00426105782
510,1.020706,0.00213052891
511,1.022690,0.00639158674
512,1.024394,0.00426105782
513,1.026753,0.00745685119
514,1.028451,0.0095873801
515,1.030806,0
516,1.032507,0.00532632228
517,1.034241,0.00745685119
518,1.036303,0.00426105782
519,1.038480,0.00213052891
520,1.040178,0.00106526446
521,1.042532,0.00426105782
522,1.044230,0.00319579337
523,1.046591,0.00319579337
524,1.048291,0.00639158674
525,1.050645,0.00532632228
526,1.052738,0.00213052891
527,1.054548,0
528,1.056252,0.00213052891
529,1.058605,0.00319579337
530,1.060306,0.00319579337
531,1.062661,0.00426105782
532,1.064359,0.00319579337
533,1.066949,0.00532632228
534,1.068945,0.00532632228
535,1.070649,0.00426105782
536,1.072349,0.00213052891
537,1.074703,0.00639158674
538,1.076406,0.00745685119
539,1.078761,0.00852211565
540,1.080462,0.00426105782
541,1.082196,0.00106526446
542,1.084273,0.00319579337
543,1.086738,-0.00319579337
544,1.088436,0
545,1.090790,0.011717909
546,1.092491,0.00745685119
547,1.094191,0.00532632228
548,1.096549,0.00106526446
549,1.098643,0.00639158674
550,1.100438,0.00745685119
551,1.102487,0.00852211565
552,1.104186,0.00745685119
553,1.106544,0.0106526446
554,1.108245,0.0106526446
555,1.110600,0.00106526446
556,1.112298,0.00213052891
557,1.114397,0.00319579337
558,1.116234,0.00319579337
559,1.118589,0.0127831735
560,1.120290,0.0106526446
561,1.122643,0.00213052891
562,1.124341,0.00213052891
563,1.126702,0.00426105782
564,1.128589,0.00319579337
565,1.130601,-0.00106526446
566,1.132305,0.00319579337
567,1.134660,0.0095873801
568,1.136364,0.00745685119
569,1.138717,-0.00106526446
570,1.140418,0.00319579337
571,1.143026,0.00639158674
572,1.144213,0.00426105782
573,1.146698,0.0127831735
574,1.148396,0.00745685119
575,1.150751,0.00319579337
576,1.152452,0
577,1.154151,0.00213052891
578,1.156510,0.00319579337
579,1.158620,0.00532632228
580,1.160443,0.00426105782
581,1.162143,0.00213052891
582,1.164497,0.00532632228
583,1.166202,0.0095873801
584,1.168556,0.00745685119
585,1.170254,0.00639158674
586,1.172608,0.00106526446
587,1.174879,-0.00106526446
588,1.176933,-0.00213052891
589,1.178635,0
590,1.180336,0.00639158674
591,1.182691,0.0149137024
592,1.184389,0.00213052891
593,1.186748,0.00106526446
594,1.188448,0.00319579337
595,1.190548,0.00852211565
596,1.192367,0.0095873801
597,1.194721,0.00639158674
598,1.196424,0.00426105782
599,1.198779,0.00426105782
600,1.200479,0.00639158674
601,1.202178,0.00639158674
602,1.204567,0.00852211565
603,1.206630,0.00426105782
604,1.208456,0.00319579337
605,1.210156,0.00426105782
606,1.212510,0.00426105782
607,1.214210,0.00106526446
608,1.216568,0.00852211565
609,1.218267,0.00745685119
610,1.220873,0.00852211565
611,1.222857,0.00426105782
612,1.224561,0.00319579337
613,1.226265,0.00639158674
614,1.228618,0.00319579337
615,1.230318,0.00745685119
616,1.232672,0.00852211565
617,1.234373,0.00532632228
618,1.236479,0.00106526446
619,1.238640,0
620,1.240344,0.00106526446
621,1.242697,0.00319579337
622,1.244396,0.00745685119
623,1.246756,0.00213052891
624,1.248456,0.00106526446
625,1.251034,0.00532632228
626,1.252217,0.00319579337
627,1.254716,0.00639158674
628,1.256419,0.00639158674
629,1.258773,0.00639158674
630,1.260474,0.00319579337
631,1.262173,0.00426105782
632,1.264527,0.00532632228
633,1.266637,0.00213052891
634,1.268451,0.00426105782
635,1.270153,0.00426105782
636,1.272506,0.00213052891
637,1.274205,0.00639158674
638,1.276563,0.00639158674
639,1.278263,0.00213052891
640,1.280617,0.00532632228
641,1.282717,0.00106526446
642,1.284544,0.00319579337
643,1.286249,0.00532632228
644,1.288602,0.00745685119
645,1.290301,0.00319579337
646,1.292654,-0.00213052891
647,1.294356,-0.00213052891
648,1.296715,0.00532632228
649,1.298823,0.00532632228
650,1.300625,0.00745685119
651,1.302325,0.0095873801
652,1.304678,0.00426105782
653,1.306384,0.00106526446
654,1.308738,0.00426105782
655,1.310800,0.00426105782
656,1.312713,0.00639158674
657,1.314754,0.00639158674
658,1.316461,0.00745685119
659,1.318163,0.00532632228
660,1.320517,0.00319579337
661,1.322215,0.00639158674
662,1.324568,0.00745685119
663,1.326507,0.00106526446
664,1.328492,0.00213052891
665,1.330197,0.00852211565
666,1.332551,0.00639158674
667,1.334250,0.00426105782
668,1.336609,0.00319579337
669,1.338307,0
670,1.340661,0.00532632228
671,1.342535,0.00639158674
672,1.344606,0.00426105782
673,1.346314,0.00426105782
674,1.348667,0.00213052891
675,1.350367,0.00213052891
676,1.352721,0.00426105782
677,1.354421,0.0095873801
678,1.356780,0.00745685119
679,1.358884,0.00213052891
680,1.360689,0.00532632228
681,1.362387,0.00745685119
682,1.364740,0.00426105782
683,1.366448,0.00426105782
684,1.368146,0.00852211565
685,1.370500,0.00745685119
686,1.372200,0.00639158674
687,1.374274,-0.00106526446
688,1.376739,0
689,1.378440,0.00213052891
690,1.381155,0.00426105782
691,1.382198,0.00213052891
692,1.384552,0.00319579337
693,1.386255,0.00745685119
694,1.388348,0.00106526446
695,1.390174,-0.00106526446
696,1.392527,0.00639158674
697,1.394226,0.011717909
698,1.396584,0.00532632228
699,1.398284,0.00319579337
700,1.400638,0.00319579337
701,1.402338,0.00426105782
702,1.404434,0.00745685119
703,1.406247,0.00426105782
704,1.408600,0.00426105782
705,1.410299,0.00319579337
706,1.412653,0.00639158674
707,1.414355,0.00852211565
708,1.416713,0.00213052891
709,1.418656,0.00532632228
710,1.420632,0.00852211565
711,1.422335,0.00426105782
712,1.424689,0.00319579337
713,1.426395,0.00852211565
714,1.428749,0.00639158674
715,1.430449,0.00213052891
716,1.432802,0.00639158674
717,1.434882,0.00319579337
718,1.436709,0.00426105782
719,1.438410,0.00639158674
720,1.440764,0.00426105782
721,1.442826,0.00319579337
722,1.444525,0.00532632228
723,1.446230,0.0095873801
724,1.448583,0.00532632228
725,1.450686,-0.00213052891
726,1.452496,-0.00106526446
727,1.454196,0.00852211565
728,1.456555,0.00745685119
729,1.458253,0.00319579337
730,1.460607,0.00319579337
731,1.462309,0.00745685119
732,1.464698,0.00639158674
733,1.466774,0.00745685119
734,1.468608,0.00532632228
735,1.470307,0.00639158674
736,1.472661,0.00852211565
737,1.474362,0.00852211565
738,1.476721,0.00639158674
739,1.478421,0.00426105782
740,1.480774,0.00213052891
741,1.482880,-0.00106526446
742,1.484687,0.00213052891
743,1.486394,0.00639158674
744,1.488748,0.00532632228
745,1.490446,0.00319579337
746,1.492147,0.00319579337
747,1.494502,0.0095873801
748,1.496205,0.00319579337
749,1.498304,0.00106526446
750,1.500763,0.00852211565
751,1.502463,0.00426105782
752,1.504517,0.00106526446
753,1.506221,-0.00106526446
754,1.508575,0.00745685119
755,1.510277,0.00639158674
756,1.512864,0.00213052891
757,1.514850,0.00213052891
758,1.516557,0.00106526446
759,1.518257,-0.00106526446
760,1.520611,0.00426105782
761,1.522311,0.00852211565
762,1.524665,0.00532632228
763,1.526370,0.00745685119
764,1.528911,0.0127831735
765,1.530950,0.00319579337
766,1.532652,-0.00106526446
767,1.534354,-0.00213052891
768,1.536713,0.00213052891
769,1.538411,0.00213052891
770,1.540765,0.00852211565
771,1.542467,0.0106526446
772,1.544396,0.00532632228
773,1.546401,0.00319579337
774,1.548759,0
775,1.550459,0.00213052891
776,1.552812,0.00319579337
777,1.554513,0.00745685119
778,1.556216,0.00745685119
779,1.558571,0.00426105782
780,1.560649,0.00426105782
781,1.562473,0.00426105782
782,1.564174,0.00106526446
783,1.566534,0.00319579337
784,1.568232,0.00426105782
785,1.570586,0.00532632228
786,1.572284,0.00426105782
787,1.574639,-0.00106526446
788,1.576731,0.00532632228
789,1.578923,0.00426105782
790,1.580625,0.00426105782
791,1.582327,0.00213052891
792,1.584680,0.00426105782
793,1.586384,0.00532632228
794,1.588738,0.00532632228
795,1.590475,0.00213052891
796,1.592541,-0.00319579337
797,1.594347,0
798,1.596706,0.00426105782
799,1.598405,0.00639158674
800,1.600759,0.00852211565
801,1.602460,0.0095873801
802,1.604158,0.00639158674
803,1.606741,0.00106526446
804,1.608746,0.00745685119
805,1.610448,0.0106526446
806,1.612802,0.00426105782
807,1.614504,0.00106526446
808,1.616208,0.00319579337
809,1.618561,0
810,1.620260,-0.00213052891
811,1.622995,0.00532632228
812,1.624225,0.00639158674
813,1.626584,0.00106526446
814,1.628282,0.00426105782
815,1.630637,0.00532632228
816,1.632335,0.00213052891
817,1.634689,0.00639158674
818,1.636395,0.00426105782
819,1.638481,0.00106526446
820,1.640627,0.00426105782
821,1.642331,0.00426105782
822,1.644685,0.00532632228
823,1.646390,0.00745685119
824,1.648744,0.00213052891
825,1.650444,0
826,1.653064,0.00639158674
827,1.654252,0.00852211565
828,1.656750,0.00532632228
829,1.658448,0.00426105782
830,1.660149,0.00213052891
831,1.662504,0.00319579337
832,1.664202,-0.00106526446
833,1.666561,-0.00213052891
834,1.668295,-0.00213052891
835,1.670368,0.00532632228
836,1.672203,0.00852211565
837,1.674557,0.011717909
838,1.676260,0.00532632228
839,1.678615,0.00639158674
840,1.680314,0.00745685119
841,1.682667,0.00106526446
842,1.684786,0.00426105782
843,1.686601,0.00745685119
844,1.688300,0.00639158674
845,1.690653,0.00213052891
846,1.692352,0.00213052891
847,1.694707,0
848,1.696413,0.00106526446
849,1.698802,0.00532632228
850,1.700884,0.00532632228
851,1.702687,0.00532632228
852,1.704385,0.00319579337
853,1.706523,0.00639158674
854,1.708224,0.00852211565
855,1.710579,0.00532632228
856,1.712277,0.00426105782
857,1.714866,0.00213052891
858,1.716874,0.0095873801
859,1.718578,0.00852211565
860,1.720278,0.00106526446
861,1.722632,0.0095873801
862,1.724331,0.00852211565
863,1.726691,0.00213052891
864,1.728389,0.00213052891
865,1.730304,0
866,1.732295,0.0095873801
867,1.734651,0.00852211565
868,1.736354,0.00639158674
869,1.738708,0.00319579337
870,1.740407,0.00106526446
871,1.742762,0.00319579337
872,1.744462,0.00532632228
873,1.746555,0.00426105782
874,1.748348,0.00639158674
875,1.750703,0.00532632228
876,1.752401,0.00426105782
877,1.754755,0.00532632228
878,1.756461,0.00639158674
879,1.758160,0.00639158674
880,1.760514,0.00213052891
881,1.762624,0.00106526446
882,1.764430,0.00745685119
883,1.766788,0.00852211565
884,1.768489,-0.00319579337
885,1.770187,0
886,1.772541,0.00639158674
887,1.774242,0.00532632228
888,1.776938,0.0095873801
889,1.778172,0.00745685119
890,1.780252,0.00319579337
891,1.782608,0.00106526446
892,1.784306,0.00213052891
893,1.786665,0.0095873801
894,1.788363,0.00852211565
895,1.790718,0
896,1.792419,0.00106526446
897,1.794521,0.00319579337
898,1.796318,0.00852211565
899,1.798673,0.00852211565
900,1.800372,0.00426105782
901,1.802725,0.00319579337
902,1.804426,0
903,1.806787,0.00745685119
904,1.808485,0.00852211565
905,1.810600,-0.00213052891
906,1.812434,0.00106526446
907,1.814787,0.00745685119
908,1.816492,0.00639158674
909,1.818191,0.00532632228
910,1.820545,0.00745685119
911,1.822246,0.0106526446
912,1.824827,0.00745685119
913,1.826836,0.00639158674
914,1.828539,0.00213052891
915,1.830238,-0.00106526446
916,1.832592,0.00532632228
917,1.834292,0.00532632228
918,1.836651,0.00532632228
919,1.838351,0.00319579337
920,1.840393,0.00532632228
921,1.842495,0.00639158674
922,1.844296,0.00745685119
923,1.846657,0.00106526446
924,1.848355,-0.00213052891
925,1.850708,0.00426105782
926,1.852409,0.00213052891
927,1.854764,0
928,1.856697,0.00213052891
929,1.858695,0.00852211565
930,1.860397,0.00852211565
931,1.862752,0.00532632228
932,1.864453,0.00319579337
933,1.866811,0.00319579337
934,1.868510,0.00319579337
935,1.870212,0.00319579337
936,1.872771,0.00426105782
937,1.874755,0.00213052891
938,1.876464,0.00319579337
939,1.878164,0.00426105782
940,1.880518,0.00639158674
941,1.882218,0.0095873801
942,1.884572,0.00426105782
943,1.886277,0.00319579337
944,1.888278,0.00532632228
945,1.890342,0.00639158674
946,1.892150,0.00213052891
947,1.894505,0.00532632228
948,1.896208,0.00532632228
949,1.898562,0.00426105782
950,1.900262,0.0106526446
951,1.902617,0.00426105782
952,1.904351,-0.00106526446
953,1.906431,0.00106526446
954,1.908648,0.00745685119
955,1.910351,0.00852211565
956,1.912705,0.0095873801
957,1.914404,0.011717909
958,1.916762,0.00213052891
959,1.918465,-0.00106526446
960,1.920371,0.00639158674
961,1.922360,0.00852211565
962,1.924718,0.00106526446
963,1.926422,0.00319579337
964,1.928776,0.00426105782
965,1.930477,0.00426105782
966,1.932175,0.00639158674
967,1.934530,0.00532632228
968,1.936619,0.00213052891
969,1.938432,0.00532632228
970,1.940785,-0.00319579337
971,1.942487,0
972,1.944186,0.00532632228
973,1.946544,0.00426105782
974,1.948245,0.00745685119
975,1.950600,0.00532632228
976,1.952716,0.00319579337
977,1.954525,0.00532632228
978,1.956228,0.00639158674
979,1.958583,0.00532632228
980,1.960284,0.00319579337
981,1.962638,0
982,1.964336,0
983,1.966921,0.00532632228
984,1.968923,0.0106526446
985,1.970303,0.011717909
986,1.972660,0.00852211565
987,1.974360,0.00426105782
988,1.976718,0.00213052891
989,1.978419,-0.00106526446
990,1.980772,0.00426105782
991,1.982664,0.00426105782
992,1.984675,0.00426105782
993,1.986382,0.00213052891
994,1.988735,0.00639158674
995,1.990437,0.0138484379
996,1.992791,0.00532632228
997,1.994489,-0.00106526446
998,1.996195,0.00106526446
999,1.998321,0.00532632228
1000,2.000772,0.0095873801
1001,2.002472,0.00852211565
1002,2.004171,0.0095873801
1003,2.006531,0.00745685119
1004,2.008232,0.00319579337
1005,2.010585,0.00852211565
1006,2.012319,0.00745685119
1007,2.014377,0.00213052891
1008,2.016212,0.00426105782
1009,2.018566,0.0106526446
1010,2.020266,0.00532632228
1011,2.022622,0.00745685119
